298.8632, 50.1059
330.0000, 45.8605
350.0000, 43.4283
370.0000, 41.2239
390.0000, 38.8512
410.0000, 36.6837
430.0000, 34.7105
450.0000, 32.6982
470.0000, 30.8461
490.0000, 29.2390
510.0000, 27.6026
530.0000, 26.2531
550.0000, 24.9511
570.0000, 23.8846
590.0000, 23.0039
609.9962, 22.3929
630.0000, 22.1201
650.0000, 22.1423
670.0000, 22.6295
690.0000, 22.8502
710.0000, 22.9638
730.0000, 22.8792
750.0000, 22.7496
770.0000, 22.4278
790.0000, 22.0487
810.0000, 21.6050
830.0000, 21.0399
850.0000, 20.3407
870.0000, 19.3898
890.0000, 18.4874
910.0000, 17.3565
930.0000, 16.0706
950.0000, 14.5662
970.0000, 13.1795
995.0541, 10.7602
