300.3289, 22.5000
333.0000, 20.1701
353.0000, 19.0376
373.0000, 17.8333
393.0000, 16.7596
413.0000, 15.7419
433.0000, 14.8139
453.0000, 13.9302
473.0000, 13.0666
493.0000, 12.3268
513.0000, 11.6712
533.0000, 11.2480
553.0000, 10.9402
573.0000, 10.7944
593.0000, 10.8157
613.0057, 10.9443
633.0000, 11.2004
653.0000, 11.6754
673.0000, 12.0424
693.0000, 12.4171
713.0000, 13.0093
733.0000, 13.5899
753.0000, 14.1659
773.0000, 14.5951
793.0000, 14.9387
813.0000, 15.2312
833.0000, 15.3349
853.0000, 15.3130
873.0000, 15.1894
893.0000, 15.1058
913.0000, 14.8462
932.9962, 14.4236
952.9952, 13.9003
973.0057, 13.1774
993.0000, 12.3975
