-296.6788, 1.0545
-196.9600, 1.0403
-98.5490, 1.0287
0.5247, 1.0178
74.1887, 1.0066
198.7207, 0.9906
300.4873, 0.9777
398.9167, 0.9641
498.7017, 0.9486
596.4806, 0.9330
696.9343, 0.9175
798.0688, 0.9006
901.8659, 0.8851
1001.0249, 0.8650
1096.8222, 0.8467
1196.0239, 0.8220
1295.2256, 0.7972
1395.1142, 0.7705
1517.1789, 0.7321
1598.3446, 0.7052
1699.0544, 0.6620
1801.1502, 0.6135
1900.6263, 0.5591
2000.1999, 0.4942
